Mix	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Tumor
SimData1445	0	0	0	0	0	0	0	0	0	0	1
SimData1446	0.0163983601639836	0.133586641335866	0.0894910508949105	0.124687531246875	0.13978602139786	0.0971902809719028	0.135086491350865	0.106089391060894	0.100989901009899	0.0566943305669433	0
SimData1447	0.0147586717195452	0.120229179373856	0.0805427511523963	0.112219900208981	0.12580867721905	0.0874721275085242	0.12157905788479	0.0954814066733994	0.0908918197362237	0.0510254077133058	0.0999910008099271
SimData1448	0.0131189504839613	0.106871450283977	0.0715942724582033	0.0997520198384129	0.111831053515719	0.0777537796976242	0.108071354291657	0.0848732101431885	0.0807935365170786	0.0453563714902808	0.199984001279898
SimData1449	0.0114791964562481	0.0935134540582159	0.0626456148069635	0.0872838901276911	0.0978531502794804	0.0680352375333727	0.0945633805633606	0.0742648014638975	0.0706950513464057	0.0396872218944674	0.299979001469897
SimData145	0.0281611264450578	0.0492819712788512	0.0102004080163207	0.0366414656586263	0.0510820432817313	0.0256810272410896	0.0544421776871075	0.0532821312852514	0.0269610784431377	0.0642425697027881	0.600024000960038
SimData1450	0.00983940963542188	0.0801551906885587	0.0536967781933084	0.0748155110693358	0.0838749675019499	0.0583165010099394	0.0810551366917985	0.0636561806291622	0.0605963642181469	0.0340179589224647	0.399976001439914
SimData1451	0.00819959002049898	0.0667966601669916	0.0447477626118694	0.0623468826558672	0.0698965051747413	0.0485975701214939	0.0675466226688665	0.0530473476326184	0.0504974751262437	0.0283485825708715	0.499975001249937
SimData1452	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1453	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1454	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1455	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1456	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1457	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1458	0.00655973761049558	0.0534378624855006	0.0357985680572777	0.0498780048798048	0.0559177632894684	0.0388784448622055	0.0540378384864605	0.0424383024679013	0.0403983840646374	0.0226790928362865	0.599976000959962
SimData1459	0.00491985240442787	0.0400787976360709	0.0268491945241643	0.037408877733668	0.0419387418377449	0.0291591252262432	0.0405287841364759	0.0318290451286461	0.0302990910272692	0.0170094897153085	0.699979000629981
SimData146	0.0281611264450578	0.0492819712788512	0.0102004080163207	0.0366414656586263	0.0510820432817313	0.0256810272410896	0.0544421776871075	0.0532821312852514	0.0269610784431377	0.0642425697027881	0.600024000960038
SimData1460	0.00327993440131197	0.0267194656106878	0.0178996420071599	0.0249395012099758	0.0279594408111838	0.0194396112077758	0.0270194596108078	0.0212195756084878	0.0201995960080798	0.0113397732045359	0.799984000319994
SimData1461	0.001639983600164	0.013359866401336	0.00894991050089499	0.012469875301247	0.013979860201398	0.00971990280097199	0.013509864901351	0.010609893901061	0.01009989900101	0.00566994330056699	0.899991000089999
SimData1462	0	0	0	0	0	0	0	0	0	0	1
SimData1463	0.033996600339966	0.112888711128887	0.0352964703529647	0.0468953104689531	0.132386761323868	0.134486551344866	0.177682231776822	0.0818918108189181	0.219178082191781	0.0252974702529747	0
SimData1464	0.0305972462478377	0.101600855922967	0.0317671409573138	0.0422062014418702	0.119149276565109	0.121039106480417	0.159915607595316	0.0737033666969973	0.197262246397824	0.0227679508844204	0.0999910008099271
SimData1465	0.0271978241740661	0.0903127749780017	0.0282377409807215	0.0375169986401088	0.105911527077834	0.107591392688585	0.142148628109751	0.0655147588192944	0.175345972322214	0.0202383809295256	0.199984001279898
SimData1466	0.0237983341166118	0.0790244682872199	0.0247082704210705	0.0328277020608557	0.0926735128541002	0.0941434099613027	0.124381293309468	0.0573259871808973	0.153429259951803	0.0177087603867729	0.299979001469897
SimData1467	0.0203987760734356	0.0677359358438494	0.0211787292762434	0.0281383117012979	0.0794352338859668	0.0806951582905026	0.106613603183809	0.0491370517768934	0.131512109273444	0.0151790892546447	0.399976001439914
SimData1468	0.0169991500424979	0.0564471776411179	0.0176491175441228	0.0234488275586221	0.0661966901654917	0.0672466376681166	0.0888455577221139	0.0409479526023699	0.109594520273986	0.0126493675316234	0.499975001249937
SimData1469	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData147	0.0281611264450578	0.0492819712788512	0.0102004080163207	0.0366414656586263	0.0510820432817313	0.0256810272410896	0.0544421776871075	0.0532821312852514	0.0269610784431377	0.0642425697027881	0.600024000960038
SimData1470	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1471	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1472	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1473	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1474	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1475	0.0135994560217591	0.0451581936722531	0.0141194352225911	0.0187592496300148	0.0529578816847326	0.0537978480860766	0.0710771569137234	0.0327586896524139	0.0876764929402824	0.0101195952161914	0.599976000959962
SimData1476	0.0101996940091797	0.0338689839304821	0.0105896823095307	0.0140695779126626	0.0397188084357469	0.0403487895363139	0.0533084007479776	0.0245692629221123	0.0657580272591822	0.0075897723068308	0.699979000629981
SimData1477	0.00679986400271994	0.0225795484090318	0.00705985880282394	0.00937981240375192	0.0264794704105918	0.0268994620107598	0.0355392892142157	0.0163796724065519	0.0438391232175356	0.00505989880202396	0.799984000319994
SimData1478	0.00339996600034	0.011289887101129	0.003529964700353	0.00468995310046899	0.013239867601324	0.013449865501345	0.017769822301777	0.00818991810081899	0.021919780802192	0.002529974700253	0.899991000089999
SimData1479	0	0	0	0	0	0	0	0	0	0	1
SimData148	0.0281611264450578	0.0492819712788512	0.0102004080163207	0.0366414656586263	0.0510820432817313	0.0256810272410896	0.0544421776871075	0.0532821312852514	0.0269610784431377	0.0642425697027881	0.600024000960038
SimData1480	0.051	0.2567	0.1468	0.0586	0.0493	0.0263	0.1034	0.0528	0.0284	0.2267	0
SimData1481	0.0459	0.23103	0.13212	0.05274	0.04437	0.02367	0.09306	0.04752	0.02556	0.20403	0.1
SimData1482	0.0408	0.20536	0.11744	0.04688	0.03944	0.02104	0.08272	0.04224	0.02272	0.18136	0.2
SimData1483	0.0357	0.17969	0.10276	0.04102	0.03451	0.01841	0.07238	0.03696	0.01988	0.15869	0.3
SimData1484	0.0306	0.15402	0.08808	0.03516	0.02958	0.01578	0.06204	0.03168	0.01704	0.13602	0.4
SimData1485	0.0255	0.12835	0.0734	0.0293	0.02465	0.01315	0.0517	0.0264	0.0142	0.11335	0.5
SimData1486	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1487	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1488	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1489	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData149	0.0281611264450578	0.0492819712788512	0.0102004080163207	0.0366414656586263	0.0510820432817313	0.0256810272410896	0.0544421776871075	0.0532821312852514	0.0269610784431377	0.0642425697027881	0.600024000960038
SimData1490	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1491	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1492	0.0204	0.10268	0.05872	0.02344	0.01972	0.01052	0.04136	0.02112	0.01136	0.09068	0.6
SimData1493	0.0153	0.07701	0.04404	0.01758	0.01479	0.00789	0.03102	0.01584	0.00852	0.06801	0.7
SimData1494	0.0102	0.05134	0.02936	0.01172	0.00986	0.00526	0.02068	0.01056	0.00568	0.04534	0.8
SimData1495	0.0051	0.02567	0.01468	0.00586	0.00493	0.00263	0.01034	0.00528	0.00284	0.02267	0.9
SimData1496	0	0	0	0	0	0	0	0	0	0	1
SimData1497	0.0232953409318136	0.0668866226754649	0.0774845030993801	0.156568686262747	0.0520895820835833	0.0881823635272945	0.00379924015196961	0.198160367926415	0.145470905818836	0.188062387522495	0
SimData1498	0.0209662260793057	0.0601991641504529	0.0697374472594933	0.140914635365634	0.0468815613189626	0.0793657141714491	0.00341938451078806	0.178347897378472	0.130926433242016	0.169259533284009	0.0999820032394169
SimData1499	0.0186370180771077	0.0535114381698928	0.0619900815869461	0.125259958406655	0.0416733322668373	0.070548712206047	0.00303951367781155	0.158534634458487	0.116381378979363	0.150455927051672	0.199968005119181
SimData15	0.00378	0.01356	0.04582	0.04512	0.00144	0.0194	0.00192	0.02174	0.04078	0.00644	0.8
SimData150	0.0211206336190086	0.036961108833265	0.00765022950688521	0.0274808244247327	0.03831114933448	0.0192605778173345	0.0408312249367481	0.0399611988359651	0.0202206066181985	0.0481814454433633	0.700021000630019
SimData1500	0.0163077169196313	0.0468234447177395	0.0542424060631512	0.109604655348251	0.0364648949147119	0.0617313576099346	0.0026596276521287	0.138720579118923	0.101835742995981	0.131651568780371	0.299958005879177
SimData1501	0.0139783226012878	0.0401351837779466	0.0464944206695196	0.0939487261528617	0.03125624925009	0.0529136503619566	0.00227972643282806	0.118905731312243	0.0872895252569692	0.112846458424989	0.399952005759309
SimData1502	0.0116488351164884	0.0334466553344666	0.0387461253874613	0.0782921707829217	0.026047395260474	0.0440955904409559	0.0018998100189981	0.0990900909909009	0.0727427257274273	0.094040595940406	0.4999500049995
SimData1503	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1504	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1505	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1506	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1507	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1508	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData1509	0.00931925445964323	0.0267578593712503	0.0309975201983841	0.0626349892008639	0.0208383329333653	0.0352771778257739	0.00151987840972722	0.0792736581073514	0.0581953443724502	0.0752339812814975	0.599952003839693
SimData151	0.0140802816056321	0.0246404928098562	0.00510010200204004	0.0183203664073281	0.0255405108102162	0.0128402568051361	0.0272205444108882	0.0266405328106562	0.0134802696053921	0.0321206424128483	0.800016000320006
SimData1510	0.00698958062516249	0.0200687958722477	0.023248605083695	0.0469771813691179	0.0156290622562646	0.0264584124952503	0.00113993160410375	0.0594564326140432	0.0436473811571306	0.0564266144031358	0.699958002519849
SimData1511	0.0046598136074557	0.0133794648214071	0.015499380024799	0.03131874725011	0.0104195832166713	0.0176392944282229	0.000759969601215951	0.0396384144634215	0.0290988360465581	0.0376184952601896	0.799968001279949
SimData1512	0.00232995340093198	0.00668986620267595	0.00774984500309994	0.0156596868062639	0.00520989580208396	0.00881982360352793	0.000379992400151997	0.0198196036079278	0.0145497090058199	0.0188096238075238	0.899982000359993
SimData1513	0	0	0	0	0	0	0	0	0	0	1
SimData1514	0.0721	0.0191	0.102	0.2288	0.1716	0.0175	0.1398	0.008	0.076	0.1651	0
SimData1515	0.06489	0.01719	0.0918	0.20592	0.15444	0.01575	0.12582	0.0072	0.0684	0.14859	0.1
SimData1516	0.05768	0.01528	0.0816	0.18304	0.13728	0.014	0.11184	0.0064	0.0608	0.13208	0.2
SimData1517	0.05047	0.01337	0.0714	0.16016	0.12012	0.01225	0.09786	0.0056	0.0532	0.11557	0.3
SimData1518	0.04326	0.01146	0.0612	0.13728	0.10296	0.0105	0.08388	0.0048	0.0456	0.09906	0.4
SimData1519	0.03605	0.00955	0.051	0.1144	0.0858	0.00875	0.0699	0.004	0.038	0.08255	0.5
SimData152	0.00704007040070401	0.012320123201232	0.002550025500255	0.00916009160091601	0.012770127701277	0.00642006420064201	0.013610136101361	0.013320133201332	0.00674006740067401	0.016060160601606	0.900009000090001
SimData1520	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1521	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1522	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1523	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1524	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1525	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1526	0.02884	0.00764	0.0408	0.09152	0.06864	0.007	0.05592	0.0032	0.0304	0.06604	0.6
SimData1527	0.02163	0.00573	0.0306	0.06864	0.05148	0.00525	0.04194	0.0024	0.0228	0.04953	0.7
SimData1528	0.01442	0.00382	0.0204	0.04576	0.03432	0.0035	0.02796	0.0016	0.0152	0.03302	0.8
SimData1529	0.00721	0.00191	0.0102	0.02288	0.01716	0.00175	0.01398	8e-04	0.0076	0.01651	0.9
SimData153	0	0	0	0	0	0	0	0	0	0	1
SimData1530	0	0	0	0	0	0	0	0	0	0	1
SimData1531	0.138127625525105	0.0682136427285457	0.0234046809361872	0.198239647929586	0.010502100420084	0.151330266053211	0.16873374674935	0.0399079815963193	0.0178035607121424	0.18373674734947	0
SimData1532	0.124312376227721	0.06139105038907	0.0210637914824668	0.178412114180553	0.00945170130623512	0.136194515012702	0.151857334320178	0.0359164649636935	0.0160228841191414	0.165359764757656	0.100018003240583
SimData1533	0.110497679628741	0.0545687309969595	0.0187229956793087	0.158585373659786	0.00840134421507441	0.12105936949912	0.134981597055529	0.0319251080172828	0.0142422787646023	0.146983517362778	0.200032005120819
SimData1534	0.0966835356949973	0.047746684535835	0.016382293521093	0.138759426319685	0.00735102914408017	0.105924829476127	0.118106534914888	0.0279339107475047	0.0124617446442502	0.128608005120717	0.300042005880823
